"","date","state","fips","cases","deaths"
"1902","2020-04-06","Kansas",20,853,25
"1903","2020-04-06","Kentucky",21,1057,52
"1904","2020-04-06","Louisiana",22,14867,512
"1905","2020-04-06","Maine",23,499,10
"1906","2020-04-06","Maryland",24,4045,92
"1907","2020-04-06","Massachusetts",25,13837,260
"1908","2020-04-06","Michigan",26,17130,727
"1909","2020-04-06","Minnesota",27,986,30
"1910","2020-04-06","Mississippi",28,1738,51
"1911","2020-04-06","Missouri",29,2722,56
"1912","2020-04-06","Montana",30,319,6
"1913","2020-04-06","Nebraska",31,438,10
"1914","2020-04-06","Nevada",32,1971,58
"1915","2020-04-06","New Hampshire",33,715,9
"1916","2020-04-06","New Jersey",34,41090,1005
"1917","2020-04-06","New Mexico",35,686,12
"1918","2020-04-06","New York",36,130703,4758
"1919","2020-04-06","North Carolina",37,2870,40
"1920","2020-04-06","North Dakota",38,225,3
"1921","2020-04-06","Northern Mariana Islands",69,8,1
"1922","2020-04-06","Ohio",39,4450,142
"1923","2020-04-06","Oklahoma",40,1327,51
"1924","2020-04-06","Oregon",41,1132,29
"1925","2020-04-06","Pennsylvania",42,13074,169
"1926","2020-04-06","Puerto Rico",72,513,21
"1927","2020-04-06","Rhode Island",44,1082,27
"1928","2020-04-06","South Carolina",45,2232,48
"1929","2020-04-06","South Dakota",46,288,4
"1930","2020-04-06","Tennessee",47,3753,65
"1931","2020-04-06","Texas",48,8115,160
"1932","2020-04-06","Utah",49,1675,13
"1933","2020-04-06","Vermont",50,543,23
"1934","2020-04-06","Virgin Islands",78,43,1
"1935","2020-04-06","Virginia",51,2878,54
"1936","2020-04-06","Washington",53,8384,383
"1937","2020-04-06","West Virginia",54,345,4
"1938","2020-04-06","Wisconsin",55,2440,83
"1939","2020-04-06","Wyoming",56,212,0
